id,book_id,isbn,authors,original_publication_year,title,quantity
2588,3503947,9773513912,أحمد خالد توفيق,2008,يوتوبيا,4
2589,421549,743294254,Jennifer Weiner,2000,Certain Girls (Cannie Shapiro #2),3
2590,13152194,030794932X,Cheryl Strayed,2012,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,2
2591,743599,440244161,Karen Marie Moning,1999,"Beyond the Highland Mist (Highlander, #1)",1
2592,15654,451203267,Ann Rule,1980,The Stranger Beside Me: Ted Bundy The Shocking Inside Story,0
2593,3054684,61284408,Claudia Gray,2009,"Stargazer (Evernight, #2)",5
2594,7668,606298231,Michael Crichton,1992,Rising Sun,4
2595,136167,440060672,Sidney Sheldon,1973,The Other Side of Midnight (Midnight #1),3
2596,7936809,316069485,Michael Connelly,2010,"The Reversal (Harry Bosch, #16; Mickey Haller, #4; Harry Bosch Universe, #19)",2
2597,10065,380731509,"Louis Sachar, Joel Schick",1989,Wayside School Is Falling Down (Wayside School #2),1
2598,7274337,307713547,"Julie Orringer, Arthur Morey",2010,The Invisible Bridge,0
2599,15861491,61974618,Pittacus Lore,2013,"The Fall of Five (Lorien Legacies, #4)",5
2600,56759,141439785,"Thomas Hardy, Keith Wilson",1886,The Mayor of Casterbridge,4
2601,8732,,John Steinbeck,1933,The Red Pony,3
2602,498389,99478536,Jo Nesbø,2003,"The Devil's Star (Harry Hole, #5)",2
2603,5159,425169693,Alice Hoffman,1997,Here on Earth,1
2604,119091,679436545,"Anne Rice, Tim Curry",1994,"Taltos (Lives of the Mayfair Witches, #3)",0
2605,190361,,Laurell K. Hamilton,2000,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",5
2606,9268487,345503821,Peter V. Brett,2013,"The Daylight War (Demon Cycle, #3)",4
2607,1248179,385515049,John Grisham,2008,The Appeal,3
2608,13830,689878583,Tamora Pierce,1986,"The Woman Who Rides Like a Man (Song of the Lioness, #3)",2
2609,8680417,034552425X,Ben Aaronovitch,2011,"Midnight Riot (Peter Grant, #1)",1
2610,9303,60090375,Marian Keyes,1996,Lucy Sullivan Is Getting Married,0
2611,34501,055255264X,Terry Pratchett,2004,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)",5
2612,50365,60786523,Vikram Seth,1993,"A Suitable Boy (A Suitable Boy, #1)",4
2613,22738563,,Chimamanda Ngozi Adichie,2014,We Should All Be Feminists,3
2614,8087906,1841497975,Patricia Briggs,2011,"River Marked (Mercy Thompson, #6)",2
2615,4135,446578843,Amy Sedaris,2006,I Like You: Hospitality Under the Influence,1
2616,22320,425198685,William Gibson,2003,"Pattern Recognition (Blue Ant, #1)",0
2617,21936809,62267523,Peter  Swanson,2015,The Kind Worth Killing,5
2618,11525,761104844,Patricia Schultz,2003,"1,000 Places to See Before You Die",4
2619,355916,60577371,"Angie Sage, Mark Zug",2007,"Physik (Septimus Heap, #3)",3
2620,6667,141311401,"Roald Dahl, Quentin Blake",1984,Boy: Tales of Childhood,2
2621,10890,385496095,Anne Lamott,1999,Traveling Mercies: Some Thoughts on Faith,1
2622,184657,1416548009,Vince Flynn,2004,"Memorial Day (Mitch Rapp, #7)",0
2623,13836,1416903437,Tamora Pierce,1992,"Wild Magic (Immortals, #1)",5
2624,30013,,Isaac Asimov,1988,Prelude to Foundation,4
2625,56728,1859855423,Max Lucado,1997,"You Are Special (Wemmicksville, #1)",3
2626,18798983,399171614,Renee Ahdieh,2015,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",2
2627,6260997,307267148,"Nicholas D. Kristof, Sheryl WuDunn",2008,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,1
2628,10798418,316127256,"Daniel Handler, Maira Kalman",2011,Why We Broke Up,0
2629,18243700,1408852594,Sarah J. Maas,2014,"The Assassin's Blade (Throne of Glass, #0.1-0.5)",5
2630,2807199,1400064759,Curtis Sittenfeld,2008,American Wife,4
2631,29394,441014348,Jim Butcher,2006,"Cursor's Fury (Codex Alera, #3)",3
2632,334176,449912558,Mary Doria Russell,1996,"The Sparrow (The Sparrow, #1)",2
2633,10910,743422449,Jodi Picoult,1996,Mercy,1
2634,20727654,1477823832,Charlie N. Holmberg,2014,"The Paper Magician (The Paper Magician Trilogy, #1)",0
2635,6023056,61728977,Steve Harvey,2009,"Act Like a Lady, Think Like a Man: What Men Really Think About Love, Relationships, Intimacy, and Commitment",5
2636,10335318,385526261,Candice Millard,2011,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President",4
2637,89724,143039970,"Shirley Jackson, Jonathan Lethem",1962,We Have Always Lived in the Castle,3
2638,56405,1591451876,Emerson Eggerichs,2004,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs,2
2639,2761626,316166294,Michael Connelly,2008,"The Brass Verdict (Harry Bosch, #14; Mickey Haller, #2; Harry Bosch Universe, #17)",1
2640,216442,553560719,Timothy Zahn,1992,Dark Force Rising,0
2641,17262159,385344341,Lee Child,2013,"Never Go Back (Jack Reacher, #18)",5
2642,183656,60575808,Gail Carson Levine,2001,The Two Princesses of Bamarre,4
2643,228630,60929782,"Richard Wright, Jerry W. Ward Jr.",1945,Black Boy,3
2644,5167,446678457,Lalita Tademy,2001,Cane River,2
2645,43884,765305240,Terry Goodkind,2006,"Phantom (Sword of Truth, #10)",1
2646,29582,553587579,Isaac Asimov,1986,Foundation and Earth (Foundation #5),0
2647,10058,553384155,"James D. Bradley, Ron Powers",2000,Flags of Our Fathers,5
2648,99111,525444475,"A.A. Milne, Ernest H. Shepard",1926,"The World of Winnie-the-Pooh (Winnie-the-Pooh, #1-2)",4
2649,112803,807059099,Mahatma Gandhi,1940,The Story of My Experiments With Truth,3
2650,2265,425179613,"Lance Armstrong, Sally Jenkins",1999,It's Not About the Bike: My Journey Back to Life,2
2651,45546,074347788X,Stephen E. Ambrose,1996,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,1
2652,18803640,224097008,Helen Macdonald,2015,H is for Hawk,0
2653,21423525,034089699X,David Nicholls,2014,Us,5
2654,66695,1560760478,R.A. Salvatore,1990,"Sojourn (Forgotten Realms: The Dark Elf Trilogy, #3; Legend of Drizzt, #3)",4
2655,6393082,785135804,"Christopher Yost, Orson Scott Card, Pasqual Ferry, Frank D'Armata",2009,"Ender's Game, Volume 1: Battle School (Ender's Saga)",3
2656,6218007,1421527553,"Karuho Shiina, Tomo Kimura",2006,"Kimi ni Todoke: From Me to You, Vol. 1",2
2657,182425,553580221,Dean Koontz,1999,False Memory,1
2658,34510,552152943,Terry Pratchett,1990,"Moving Pictures (Discworld, #10; Industrial Revolution, #1)",0
2659,12513614,,C.J. Roberts,2011,"Captive in the Dark (The Dark Duet, #1)",5
2660,81959,1585425648,James Allen,1902,As a Man Thinketh,4
2661,2082136,393064646,Mary Roach,2008,Bonk: The Curious Coupling of Science and Sex,3
2662,544257,451222385,Rachel Caine,2007,"Midnight Alley (The Morganville Vampires, #3)",2
2663,23278537,553418777,"Nina George, Simon Pare",2013,The Little Paris Bookshop,1
2664,13562049,224097377,Ian McEwan,2012,Sweet Tooth,0
2665,17333880,,Abbi Glines,2013,"Twisted Perfection (Rosemary Beach, #5; Perfection, #1)",5
2666,19675,6479758,Tom Clancy,1996,"Executive Orders (Jack Ryan Universe, #9)",4
2667,8592946,310321913,Ann Voskamp,2011,One Thousand Gifts: A Dare to Live Fully Right Where You Are,3
2668,156427,747545251,Robert Bloch,1959,Psycho,2
2669,45100,000649885X,Robin Hobb,1998,"Ship of Magic (Liveship Traders, #1)",1
2670,148337,1560254556,"Alistair MacLean, Clint Willis",1967,Where Eagles Dare ,0
2671,41977,99498596,Maeve Binchy,1990,Circle of Friends,5
2672,23513349,1502784270,Rupi Kaur,2014,Milk and Honey,4
2673,5720,425170349,Tom Clancy,1998,"Rainbow Six (Jack Ryan Universe, #10)",3
2674,16788,60515228,Neil Gaiman,2006,Fragile Things: Short Fictions and Wonders,2
2675,8196732,749942010,Rosamund Lupton,2010,Sister,1
2676,20518872,765377063,"Liu Cixin, Ken Liu",2007,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",0
2677,48002,61031321,Terry Pratchett,2001,"Thief of Time (Discworld, #26; Death, #5)",5
2678,154798,1401201911,"Mark Millar, Kilian Plunkett, Andrew Robinson, Walden Wong, Dave Johnson",2003,Superman: Red Son,4
2679,227593,385721420,Julia Glass,2002,Three Junes,3
2680,52309,743255062,"Benjamin Franklin, Lewis Leary",1791,The Autobiography of Benjamin Franklin,2
2681,1858013,525950494,Timothy J. Keller,2007,The Reason for God: Belief in an Age of Skepticism,1
2682,12891107,1937007472,Mark  Lawrence,2012,"King of Thorns (The Broken Empire, #2)",0
2683,12160906,1250000971,Jeffrey Archer,2012,"The Sins of the Father (The Clifton Chronicles, #2)",5
2684,187811,60725117,Meg Cabot,2000,"Shadowland (The Mediator, #1)",4
2685,3047849,61566128,Sara Shepard,2009,"Killer (Pretty Little Liars, #6)",3
2686,4898,1591396190,"W. Chan Kim, Renée Mauborgne",2004,Blue Ocean Strategy: How To Create Uncontested Market Space And Make The Competition Irrelevant,2
2687,6431790,316036196,James Patterson,2010,"Fang (Maximum Ride, #6)",1
2688,8546358,553807226,Sarah Addison Allen,2011,The Peach Keeper,0
2689,815234,152026320,"Audrey Wood, Don    Wood",1984,The Napping House,5
2690,27239265,,Matthew FitzSimmons,2015,"The Short Drop (Gibson Vaughn, #1)",4
2691,33453,60590297,Christopher Moore,2007,"You Suck (A Love Story, #2)",3
2692,18104607,,Jamie McGuire,2014,"Beautiful Oblivion (The Maddox Brothers, #1)",2
2693,77711,812515285,Vernor Vinge,1992,"A Fire Upon the Deep (Zones of Thought, #1)",1
2694,6709,1577311957,Eckhart Tolle,1999,"Practicing the Power of Now: Essential Teachings, Meditations, and Exercises from the Power of Now",0
2695,19469,038532328X,Caroline B. Cooney,1990,"The Face on the Milk Carton (Janie Johnson, #1)",5
2696,413158,067984483X,Robert Lopshire,1960,Put Me in the Zoo,4
2697,6448470,61935085,Sophie Jordan,2010,"Firelight (Firelight, #1)",3
2698,9809,156453800,"Italo Calvino, William Weaver",1972,Invisible Cities,2
2699,11096647,,Jessica Park,2011,"Flat-Out Love (Flat-Out Love, #1)",1
2700,17905709,1741666708,Richard Flanagan,2013,The Narrow Road to the Deep North,0
2701,26582,452281423,"A.N. Roquelaure, Anne Rice",1983,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)",5
2702,6114607,143116231,Jennifer Worth,2002,"The Midwife: A Memoir of Birth, Joy, and Hard Times",4
2703,10882,222109073X,Hunter S. Thompson,1966,Hell's Angels: A Strange and Terrible Saga,3
2704,9758764,1451617720,Jennifer Weiner,2010,Then Came You,2
2705,395922,61020001,L.J. Smith,1991,"The Awakening (The Vampire Diaries, #1)",1
2706,73070,380776839,Susan Elizabeth Phillips,1994,"It Had to Be You (Chicago Stars, #1)",0
2707,13707738,393343448,Michael   Lewis,2011,Boomerang: Travels in the New Third World,5
2708,7227174,743294270,Jennifer Weiner,2010,Fly Away Home,4
2709,14662,140447644,"Stendhal, Roger Gard",1830,The Red and the Black,3
2710,16183,743269268,Philippa Gregory,2004,"The Virgin's Lover (The Plantagenet and Tudor Novels, #13)",2
2711,332775,340893605,Catherine Fisher,2007,"Incarceron (Incarceron, #1)",1
2712,10800916,312624689,C.C. Hunter,2011,"Awake at Dawn (Shadow Falls, #2)",0
2713,452157,451213041,Bev Vincent,2004,The Road to the Dark Tower: Exploring Stephen King's Magnum Opus,5
2714,9462795,62011995,Josephine Angelini,2011,"Starcrossed (Starcrossed, #1)",4
2715,7739934,312590989,Alyson Noel,2010,"Night Star (The Immortals, #5)",3
2716,67238,553282980,N.H. Kleinbaum,1988,Dead Poets Society,2
2717,23745132,,Emily Bleeker,2015,Wreckage,1
2718,63720,552154229,Terry Pratchett,1999,"The Fifth Elephant (Discworld, #24; City Watch, #5)",0
2719,1524173,1741661285,John Flanagan,2006,"The Sorcerer in the North (Ranger's Apprentice, #5)",5
2720,639864,876120834,Paramahansa Yogananda,1946,Autobiography of a Yogi,4
2721,9595650,345522494,Kevin Hearne,2011,"Hexed (The Iron Druid Chronicles, #2)",3
2722,1325218,590431978,"Alvin Schwartz, Stephen Gammell",1981,"Scary Stories to Tell in the Dark (Scary Stories, #1)",2
2723,26109394,525955097,Harlan Coben,2016,Fool Me Once,1
2724,27323,679721037,John Hersey,1946,Hiroshima,0
2725,6316171,316041440,Jennifer Brown,2009,Hate List,5
2726,15283043,62235656,Kasie West,2013,The Distance Between Us,4
2727,3873,517223120,Karen Armstrong,1975,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",3
2728,16131032,316129070,James S.A. Corey,2013,"Abaddon's Gate (The Expanse, #3)",2
2729,5932,143039962,"Pablo Neruda, W.S. Merwin, Cristina García",1924,Twenty Love Poems and a Song of Despair,1
2730,382549,425116840,Tom Clancy,1988,"The Cardinal of the Kremlin (Jack Ryan Universe, #5)",0
2731,1062516,590930028,David Shannon,1998,"No, David!",5
2732,18414,140449108,"Thomas More, Paul Turner",1516,Utopia,4
2733,1099301,316113662,"Pseudonymous Bosch, Gilbert Ford",2007,"The Name of This Book Is Secret (Secret, #1)",3
2734,18053060,62280678,Danielle  Paige,2014,"Dorothy Must Die (Dorothy Must Die, #1)",2
2735,16429,553804790,Dean Koontz,2006,The Husband,1
2736,7048800,385501129,Aimee Bender,2010,The Particular Sadness of Lemon Cake,0
2737,6588,446610224,James Patterson,2003,"The Big Bad Wolf  (Alex Cross, #9)",5
2738,533465,385722206,"Dai Sijie, Ina Rilke",2000,Balzac and the Little Chinese Seamstress,4
2739,18813642,62282719,Roxane Gay,2014,Bad Feminist,3
2740,226709,671729470,V.C. Andrews,1980,"Petals on the Wind (Dollanganger, #2)",2
2741,6690,375814256,"Roald Dahl, Quentin Blake",1975,Danny the Champion of the World,1
2742,9160695,1594202842,Amy Chua,2011,Battle Hymn of the Tiger Mother,0
2743,19351043,,Noelle Stevenson,2015,Nimona,5
2744,1192,1400052580,Giada De Laurentiis,2005,Everyday Italian: 125 Simple and Delicious Recipes,4
2745,6537,425204693,Patricia Cornwell,1995,"From Potter's Field (Kay Scarpetta, #6)",3
2746,84736,446619035,James Patterson,2005,"Mary, Mary (Alex Cross, #11)",2
2747,15055,,Jeanette Winterson,1985,Oranges Are Not the Only Fruit,1
2748,16139641,,R.K. Lilley,2013,"Grounded (Up in the Air, #3)",0
2749,19427193,8188575704,Ravinder Singh,2007,I Too Had a Love Story,5
2750,25051,64401480,"Betty MacDonald, Alexandra Boiger",1947,"Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #1)",4
2751,58962,312941919,Michael Connelly,1997,"Trunk Music (Harry Bosch, #5; Harry Bosch Universe, #6)",3
2752,18505796,62265423,Dan   Harris,2014,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",2
2753,120230,1400054346,"Ina Garten, Quentin Bacon",2006,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,1
2754,32504,446690449,Michael Connelly,1998,"Blood Work (Harry Bosch Universe, #8; Terry McCaleb #1)",0
2755,41821,1857989341,Isaac Asimov,1972,The Gods Themselves,5
2756,6393047,545060478,Peter Lerangis,2010,"The Viper's Nest (39 Clues, #7)",4
2757,7742,60838744,Sena Jeter Naslund,1999,"Ahab's Wife, or The Star-Gazer",3
2758,13570,345470575,"CLAMP, Anthony Gerard",2004,"Tsubasa: RESERVoir CHRoNiCLE, Vol. 01",2
2759,8962,316905712,Darren Shan,2000,"A Living Nightmare (Cirque Du Freak, #1)",1
2760,297627,1563898586,"Alan Moore, Kevin O'Neill",2000,"The League of Extraordinary Gentlemen, Vol. 1",0
2761,169756,763622591,M.T. Anderson,2002,Feed,5
2762,3819326,425226921,Nalini Singh,2009,"Angels' Blood (Guild Hunter, #1)",4
2763,752900,486275485,"Euripides, Rex Warner",-431,Medea,3
2764,6342491,1423118235,Cinda Williams Chima,2009,"The Demon King (Seven Realms, #1)",2
2765,821056,842314296,Hannah Hurnard,1955,Hinds' Feet on High Places,1
2766,38333,037542380X,Charles Burns,1995,Black Hole,0
2767,19358975,1607069318,"Brian K. Vaughan, Fiona Staples",2014,"Saga, Vol. 3 (Saga, #3)",5
2768,20263040,804178747,Lee Child,2014,"Personal (Jack Reacher, #19)",4
2769,15994634,1250028647,Therese Anne Fowler,2013,Z: A Novel of Zelda Fitzgerald,3
2770,4979,081297736X,Kurt Vonnegut Jr.,2005,A Man Without a Country,2
2771,17667452,,Catherine Ryan Hyde,2009,When I Found You,1
2772,25893693,1101883073,Martha Hall Kelly,2016,Lilac Girls,0
2773,552894,316017701,"James Patterson, Maxine Paetro",2008,"7th Heaven (Women's Murder Club, #7)",5
2774,23664710,593073894,Lee Child,2015,"Make Me (Jack Reacher, #20)",4
2775,18428067,770436420,Anthony Marra,2013,A Constellation of Vital Phenomena,3
2776,13496738,,Abbi Glines,2012,"While It Lasts (Sea Breeze, #3)",2
2777,13414676,307594033,Will Schwalbe,2012,The End of Your Life Book Club,1
2778,1672727,1416913184,Lauren Barnholdt,2007,Two-Way Street,0
2779,16001443,,Raine Miller,2012,"All In (The Blackstone Affair, #2)",5
2780,1814843,174166134X,John Flanagan,2006,"The Siege of Macindaw (Ranger's Apprentice, #6)",4
2781,49221,60652381,C.S. Lewis,1961,A Grief Observed,3
2782,22416,1563894459,"Warren Ellis, Darick Robertston, Garth Ennis",1998,"Transmetropolitan, Vol. 1: Back on the Street (Transmetropolitan, #1)",2
2783,13833,1416903372,Tamora Pierce,1994,"Emperor Mage (Immortals, #3)",1
2784,8099187,307590615,George W. Bush,2010,Decision Points,0
2785,6387565,,"James Patterson, Gabrielle Charbonnet",2009,"Witch & Wizard (Witch & Wizard, #1)",5
2786,386286,64400581,"Jean Craighead George, John Schoenherr",1972,"Julie of the Wolves (Julie of the Wolves, #1)",4
2787,37743,033039780X,Judy Blume,1975,Forever . . .,3
2788,22609391,1476728747,David McCullough,2015,The Wright Brothers,2
2789,31231,752858556,Robert Ludlum,1979,The Matarese Circle (Matarese #1),1
2790,3147367,1400063256,Jon Meacham,2008,American Lion: Andrew Jackson in the White House,0
2791,15842230,446573051,David Baldacci,2012,"The Forgotten (John Puller, #2)",5
2792,16065004,765378558,Brandon Sanderson,2015,"Shadows of Self (Mistborn, #5)",4
2793,17262155,345807952,Helen Fielding,2013,"Mad About the Boy (Bridget Jones, #3)",3
2794,30633,6280897,C.S. Lewis,1960,The Four Loves,2
2795,20639274,,Mia Sheridan,2014,Archer's Voice,1
2796,11010251,042524413X,Alyson Richman,2011,The Lost Wife,0
2797,10505,847826465,"Umberto Eco, Girolamo De Michele, Alastair McEwen",2004,History of Beauty,5
2798,18765,067972477X,Robert Graves,1934,"I, Claudius (Claudius, #1)",4
2799,13326831,547959109,Joelle Charbonneau,2013,"The Testing (The Testing, #1)",3
2800,17908462,345542886,Janet Evanovich,2013,"Takedown Twenty (Stephanie Plum, #20)",2
2801,13628209,1469984016,Kirsty Moseley,2011,The Boy Who Sneaks in My Bedroom Window,1
2802,13829,037581468X,Tamora Pierce,2006,"Terrier (Beka Cooper, #1)",0
2803,8788554,312662750,Darynda Jones,2011,"First Grave on the Right (Charley Davidson, #1)",5
2804,18039963,1451651694,"Amanda Lindhout, Sara Corbett",2013,A House in the Sky,4
2805,9615347,1596437138,Vera Brosgol,2011,Anya's Ghost,3
2806,9912,067978148X,Bret Easton Ellis,1987,The Rules of Attraction,2
2807,30262,60572973,Kim Harrison,2005,"The Good, the Bad, and the Undead (The Hollows, #2)",1
2808,66693,786942460,R.A. Salvatore,1988,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)",0
2809,44597,140274219,Jean Rhys,1966,Wide Sargasso Sea,5
2810,16286,316296198,John Fowles,1965,The Magus,4
2811,189811,552148032,David Eddings,1988,"King of the Murgos (The Malloreon, #2)",3
2812,402014,60288132,Louise Rennison,2000,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)",2
2813,20821614,1476785597,Caroline Kepnes,2014,"You (You, #1)",1
2814,13618440,316134074,Laini Taylor,2014,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)",0
2815,1205297,385525001,John Grisham,2007,Playing for Pizza,5
2816,9284655,1402784031,Colleen Houck,2011,"Tiger's Curse (The Tiger Saga, #1)",4
2817,105,441102670,Frank Herbert,1985,Chapterhouse: Dune (Dune Chronicles #6),3
